Timestamp,WordValue,Voltage
1.865149299860000610e+03,3.037600000000000000e+04,1.338678199999999929e+00
1.865200655937194824e+03,3.037700000000000000e+04,1.338677899999999976e+00
1.865271738052368164e+03,3.037800000000000000e+04,1.338684900000000066e+00
1.865337450027465820e+03,3.037900000000000000e+04,1.338687200000000077e+00
1.865403160810470581e+03,3.038000000000000000e+04,1.338690500000000005e+00
1.865454462766647339e+03,3.038100000000000000e+04,1.338693200000000028e+00
1.865518742322921753e+03,3.038200000000000000e+04,1.338700999999999919e+00
1.865576405763626099e+03,3.038300000000000000e+04,1.338705199999999929e+00
1.865636050224304199e+03,3.038400000000000000e+04,1.338709399999999938e+00
1.865697513818740845e+03,3.038500000000000000e+04,1.338713999999999960e+00
1.865759065389633179e+03,3.038600000000000000e+04,1.338716000000000017e+00
1.865820182800292969e+03,3.038700000000000000e+04,1.338724599999999931e+00
1.865880872488021851e+03,3.038800000000000000e+04,1.338723000000000107e+00
1.865931280136108398e+03,3.038900000000000000e+04,1.338727299999999953e+00
1.866003115653991699e+03,3.039000000000000000e+04,1.338731099999999952e+00
1.866063852548599243e+03,3.039100000000000000e+04,1.338734199999999985e+00
1.866125201940536499e+03,3.039200000000000000e+04,1.338735199999999903e+00
1.866183641672134399e+03,3.039300000000000000e+04,1.338738699999999948e+00
1.866245751380920410e+03,3.039400000000000000e+04,1.338739499999999971e+00
1.866308764696121216e+03,3.039500000000000000e+04,1.338743199999999911e+00
1.866370900869369507e+03,3.039600000000000000e+04,1.338740100000000099e+00
1.866431298017501831e+03,3.039700000000000000e+04,1.338737999999999984e+00
1.866492993593215942e+03,3.039800000000000000e+04,1.338739200000000018e+00
1.866554603815078735e+03,3.039900000000000000e+04,1.338742499999999946e+00
1.866615665435791016e+03,3.040000000000000000e+04,1.338745300000000027e+00
1.866667044639587402e+03,3.040100000000000000e+04,1.338750200000000001e+00
1.866729709625244141e+03,3.040200000000000000e+04,1.338752200000000059e+00
1.866791257143020630e+03,3.040300000000000000e+04,1.338755200000000034e+00
1.866853004455566406e+03,3.040400000000000000e+04,1.338769600000000004e+00
1.866921510934829712e+03,3.040500000000000000e+04,1.338766799999999924e+00
1.866972531080245972e+03,3.040600000000000000e+04,1.338781900000000080e+00
1.867034428119659424e+03,3.040700000000000000e+04,1.338776900000000047e+00
1.867090418100357056e+03,3.040800000000000000e+04,1.338789699999999971e+00
1.867147605419158936e+03,3.040900000000000000e+04,1.338783700000000021e+00
1.867208775520324707e+03,3.041000000000000000e+04,1.338790900000000006e+00
1.867280688524246216e+03,3.041100000000000000e+04,1.338782300000000092e+00
1.867331995964050293e+03,3.041200000000000000e+04,1.338793399999999911e+00
1.867395089387893677e+03,3.041300000000000000e+04,1.338785700000000078e+00
1.867445083379745483e+03,3.041400000000000000e+04,1.338784500000000044e+00
1.867506416082382202e+03,3.041500000000000000e+04,1.338783199999999951e+00
1.867577339649200439e+03,3.041600000000000000e+04,1.338788300000000042e+00
1.867638422012329102e+03,3.041700000000000000e+04,1.338789100000000065e+00
1.867699961662292480e+03,3.041800000000000000e+04,1.338794199999999934e+00
1.867751365661621094e+03,3.041900000000000000e+04,1.338791599999999971e+00
1.867812458276748657e+03,3.042000000000000000e+04,1.338796400000000109e+00
1.867873756170272827e+03,3.042100000000000000e+04,1.338801300000000083e+00
1.867941699743270874e+03,3.042200000000000000e+04,1.338801600000000036e+00
1.868005598306655884e+03,3.042300000000000000e+04,1.338806500000000010e+00
1.868069757223129272e+03,3.042400000000000000e+04,1.338809200000000033e+00
1.868142011642456055e+03,3.042500000000000000e+04,1.338812899999999972e+00
1.868196205615997314e+03,3.042600000000000000e+04,1.338811100000000032e+00
1.868257238626480103e+03,3.042700000000000000e+04,1.338812300000000066e+00
1.868319104194641113e+03,3.042800000000000000e+04,1.338814600000000077e+00
1.868380157947540283e+03,3.042900000000000000e+04,1.338820200000000016e+00
1.868441120386123657e+03,3.043000000000000000e+04,1.338821999999999957e+00
1.868508120536804199e+03,3.043100000000000000e+04,1.338822399999999968e+00
1.868571305274963379e+03,3.043200000000000000e+04,1.338827299999999942e+00
1.868629379987716675e+03,3.043300000000000000e+04,1.338831099999999941e+00
1.868689840078353882e+03,3.043400000000000000e+04,1.338832800000000045e+00
1.868757421493530273e+03,3.043500000000000000e+04,1.338833900000000021e+00
1.868816836833953857e+03,3.043600000000000000e+04,1.338838699999999937e+00
1.868876192331314087e+03,3.043700000000000000e+04,1.338843999999999923e+00
1.868937510967254639e+03,3.043800000000000000e+04,1.338846699999999945e+00
1.869004947900772095e+03,3.043900000000000000e+04,1.338848299999999991e+00
1.869059616804122925e+03,3.044000000000000000e+04,1.338857699999999928e+00
1.869125069856643677e+03,3.044100000000000000e+04,1.338859900000000103e+00
1.869181589603424072e+03,3.044200000000000000e+04,1.338864599999999960e+00
1.869246540546417236e+03,3.044300000000000000e+04,1.338867000000000029e+00
1.869314458608627319e+03,3.044400000000000000e+04,1.338871700000000109e+00
1.869375779628753662e+03,3.044500000000000000e+04,1.338874099999999956e+00
1.869437162637710571e+03,3.044600000000000000e+04,1.338879600000000059e+00
1.869488481521606445e+03,3.044700000000000000e+04,1.338882399999999917e+00
1.869561801910400391e+03,3.044800000000000000e+04,1.338883499999999893e+00
1.869619993925094604e+03,3.044900000000000000e+04,1.338885700000000067e+00
1.869680622816085815e+03,3.045000000000000000e+04,1.338883100000000104e+00
1.869740655183792114e+03,3.045100000000000000e+04,1.338887200000000055e+00
1.869802098512649536e+03,3.045200000000000000e+04,1.338890099999999972e+00
1.869863948345184326e+03,3.045300000000000000e+04,1.338889199999999891e+00
1.869926782369613647e+03,3.045400000000000000e+04,1.338890300000000089e+00
1.869984086751937866e+03,3.045500000000000000e+04,1.338893700000000075e+00
1.870048643589019775e+03,3.045600000000000000e+04,1.338896800000000109e+00
1.870110363721847534e+03,3.045700000000000000e+04,1.338902400000000048e+00
1.870174309968948364e+03,3.045800000000000000e+04,1.338908999999999905e+00
1.870234556674957275e+03,3.045900000000000000e+04,1.338914200000000054e+00
1.870295231580734253e+03,3.046000000000000000e+04,1.338915400000000089e+00
1.870347216844558716e+03,3.046100000000000000e+04,1.338919799999999993e+00
1.870408892631530762e+03,3.046200000000000000e+04,1.338922299999999899e+00
1.870470144510269165e+03,3.046300000000000000e+04,1.338928899999999977e+00
1.870541338443756104e+03,3.046400000000000000e+04,1.338936399999999916e+00
1.870591891765594482e+03,3.046500000000000000e+04,1.338938799999999985e+00
1.870653753757476807e+03,3.046600000000000000e+04,1.338938299999999915e+00
1.870714653968811035e+03,3.046700000000000000e+04,1.338939899999999961e+00
1.870776502609252930e+03,3.046800000000000000e+04,1.338940699999999984e+00
1.870840894460678101e+03,3.046900000000000000e+04,1.338940900000000100e+00
1.870899745702743530e+03,3.047000000000000000e+04,1.338946100000000028e+00
1.870961811780929565e+03,3.047100000000000000e+04,1.338950700000000049e+00
1.871022908687591553e+03,3.047200000000000000e+04,1.338954600000000106e+00
1.871089790582656860e+03,3.047300000000000000e+04,1.338953999999999978e+00
1.871152113199234009e+03,3.047400000000000000e+04,1.338955700000000082e+00
1.871217123508453369e+03,3.047500000000000000e+04,1.338961899999999927e+00
1.871278528928756714e+03,3.047600000000000000e+04,1.338967999999999936e+00
1.871342915058135986e+03,3.047700000000000000e+04,1.338966000000000101e+00
1.871399990797042847e+03,3.047800000000000000e+04,1.338968299999999889e+00
1.871462392330169678e+03,3.047900000000000000e+04,1.338971600000000040e+00
1.871521599054336548e+03,3.048000000000000000e+04,1.338972800000000074e+00
1.871582556724548340e+03,3.048100000000000000e+04,1.338973600000000097e+00
1.871644059181213379e+03,3.048200000000000000e+04,1.338973799999999992e+00
1.871705185890197754e+03,3.048300000000000000e+04,1.338977400000000095e+00
1.871766660451889038e+03,3.048400000000000000e+04,1.338978100000000060e+00
1.871825062036514282e+03,3.048500000000000000e+04,1.338975800000000049e+00
1.871879045724868774e+03,3.048600000000000000e+04,1.338972999999999969e+00
1.871945138216018677e+03,3.048700000000000000e+04,1.338977499999999932e+00
1.872002184867858887e+03,3.048800000000000000e+04,1.338978599999999908e+00
1.872074050426483154e+03,3.048900000000000000e+04,1.338981500000000047e+00
1.872128816127777100e+03,3.049000000000000000e+04,1.338985799999999893e+00
1.872186549425125122e+03,3.049100000000000000e+04,1.338989500000000055e+00
1.872245721578598022e+03,3.049200000000000000e+04,1.338991999999999960e+00
1.872308882474899292e+03,3.049300000000000000e+04,1.338996599999999981e+00
1.872370504617691040e+03,3.049400000000000000e+04,1.338999700000000015e+00
1.872441684484481812e+03,3.049500000000000000e+04,1.339005900000000082e+00
1.872493762254714966e+03,3.049600000000000000e+04,1.339008699999999941e+00
1.872555355787277222e+03,3.049700000000000000e+04,1.339016299999999937e+00
1.872606652259826660e+03,3.049800000000000000e+04,1.339018899999999901e+00
1.872668740510940552e+03,3.049900000000000000e+04,1.339024800000000015e+00
1.872729958295822144e+03,3.050000000000000000e+04,1.339027100000000026e+00
1.872802114248275757e+03,3.050100000000000000e+04,1.339031599999999989e+00
1.872853730201721191e+03,3.050200000000000000e+04,1.339037000000000033e+00
1.872914871692657471e+03,3.050300000000000000e+04,1.339040400000000020e+00
1.872965832471847534e+03,3.050400000000000000e+04,1.339041300000000101e+00
1.873027669429779053e+03,3.050500000000000000e+04,1.339042999999999983e+00
1.873098536252975464e+03,3.050600000000000000e+04,1.339048199999999911e+00
1.873164251089096069e+03,3.050700000000000000e+04,1.339048999999999934e+00
1.873211605787277222e+03,3.050800000000000000e+04,1.339054299999999920e+00
1.873272727727890015e+03,3.050900000000000000e+04,1.339059599999999906e+00
1.873334465742111206e+03,3.051000000000000000e+04,1.339065600000000078e+00
1.873396268606185913e+03,3.051100000000000000e+04,1.339066599999999996e+00
1.873457317113876343e+03,3.051200000000000000e+04,1.339068799999999948e+00
1.873525137424468994e+03,3.051300000000000000e+04,1.339069899999999924e+00
1.873579804658889771e+03,3.051400000000000000e+04,1.339076900000000014e+00
1.873641940116882324e+03,3.051500000000000000e+04,1.339081500000000036e+00
1.873699656724929810e+03,3.051600000000000000e+04,1.339088899999999915e+00
1.873760639190673828e+03,3.051700000000000000e+04,1.339094400000000018e+00
1.873825833559036255e+03,3.051800000000000000e+04,1.339097900000000063e+00
1.873892057657241821e+03,3.051900000000000000e+04,1.339094699999999971e+00
1.873949048042297363e+03,3.052000000000000000e+04,1.339097600000000110e+00
1.874008757114410400e+03,3.052100000000000000e+04,1.339099899999999899e+00
1.874071919441223145e+03,3.052200000000000000e+04,1.339103099999999991e+00
1.874133018493652344e+03,3.052300000000000000e+04,1.339106899999999989e+00
1.874194327831268311e+03,3.052400000000000000e+04,1.339107599999999954e+00
1.874261704921722412e+03,3.052500000000000000e+04,1.339109600000000011e+00
1.874322326183319092e+03,3.052600000000000000e+04,1.339110800000000046e+00
1.874380081415176392e+03,3.052700000000000000e+04,1.339107400000000059e+00
1.874441478013992310e+03,3.052800000000000000e+04,1.339107000000000047e+00
1.874513738870620728e+03,3.052900000000000000e+04,1.339110299999999976e+00
1.874565479755401611e+03,3.053000000000000000e+04,1.339110299999999976e+00
1.874637188911437988e+03,3.053100000000000000e+04,1.339114899999999997e+00
1.874698948621749878e+03,3.053200000000000000e+04,1.339116799999999996e+00
1.874750131845474243e+03,3.053300000000000000e+04,1.339116600000000101e+00
1.874811840772628784e+03,3.053400000000000000e+04,1.339120300000000041e+00
1.874873255729675293e+03,3.053500000000000000e+04,1.339121599999999912e+00
1.874934160947799683e+03,3.053600000000000000e+04,1.339121000000000006e+00
1.874995685815811157e+03,3.053700000000000000e+04,1.339125499999999969e+00
1.875057193040847778e+03,3.053800000000000000e+04,1.339131000000000071e+00
1.875118445873260498e+03,3.053900000000000000e+04,1.339136700000000069e+00
1.875169972896575928e+03,3.054000000000000000e+04,1.339140599999999903e+00
1.875233280658721924e+03,3.054100000000000000e+04,1.339140100000000055e+00
1.875298125743865967e+03,3.054200000000000000e+04,1.339139899999999939e+00
1.875362980604171753e+03,3.054300000000000000e+04,1.339147000000000087e+00
1.875428158521652222e+03,3.054400000000000000e+04,1.339151900000000062e+00
1.875486377954483032e+03,3.054500000000000000e+04,1.339156599999999919e+00
1.875548012018203735e+03,3.054600000000000000e+04,1.339159500000000058e+00
1.875600591421127319e+03,3.054700000000000000e+04,1.339162299999999917e+00
1.875666359901428223e+03,3.054800000000000000e+04,1.339163300000000056e+00
1.875731745004653931e+03,3.054900000000000000e+04,1.339164800000000044e+00
1.875794088840484619e+03,3.055000000000000000e+04,1.339166400000000090e+00
1.875854451417922974e+03,3.055100000000000000e+04,1.339173500000000017e+00
1.875914459943771362e+03,3.055200000000000000e+04,1.339181600000000083e+00
1.875969744682312012e+03,3.055300000000000000e+04,1.339181699999999919e+00
1.876033124923706055e+03,3.055400000000000000e+04,1.339182499999999942e+00
1.876099290132522583e+03,3.055500000000000000e+04,1.339186299999999941e+00
1.876150550842285156e+03,3.055600000000000000e+04,1.339193599999999984e+00
1.876214112281799316e+03,3.055700000000000000e+04,1.339199999999999946e+00
1.876273780822753906e+03,3.055800000000000000e+04,1.339206799999999919e+00
1.876336236476898193e+03,3.055900000000000000e+04,1.339210500000000081e+00
1.876399444103240967e+03,3.056000000000000000e+04,1.339211600000000058e+00
1.876468390464782715e+03,3.056100000000000000e+04,1.339209899999999953e+00
1.876533827304840088e+03,3.056200000000000000e+04,1.339213200000000104e+00
1.876590587854385376e+03,3.056300000000000000e+04,1.339216399999999974e+00
1.876645298719406128e+03,3.056400000000000000e+04,1.339220099999999913e+00
1.876701986074447632e+03,3.056500000000000000e+04,1.339221400000000006e+00
1.876762758016586304e+03,3.056600000000000000e+04,1.339223199999999947e+00
1.876826388835906982e+03,3.056700000000000000e+04,1.339231199999999955e+00
1.876895518302917480e+03,3.056800000000000000e+04,1.339223599999999958e+00
1.876961227178573608e+03,3.056900000000000000e+04,1.339235500000000023e+00
1.877019957542419434e+03,3.057000000000000000e+04,1.339233700000000082e+00
1.877073806047439575e+03,3.057100000000000000e+04,1.339246299999999890e+00
1.877129981756210327e+03,3.057200000000000000e+04,1.339232100000000036e+00
1.877191422224044800e+03,3.057300000000000000e+04,1.339242100000000102e+00
1.877258308887481689e+03,3.057400000000000000e+04,1.339236499999999941e+00
1.877324710607528687e+03,3.057500000000000000e+04,1.339249499999999982e+00
1.877376078605651855e+03,3.057600000000000000e+04,1.339242199999999938e+00
1.877442230463027954e+03,3.057700000000000000e+04,1.339244000000000101e+00
1.877511413574218750e+03,3.057800000000000000e+04,1.339246799999999959e+00
1.877558668375015259e+03,3.057900000000000000e+04,1.339246500000000006e+00
1.877630793571472168e+03,3.058000000000000000e+04,1.339245999999999936e+00
1.877696131467819214e+03,3.058100000000000000e+04,1.339248200000000111e+00
1.877760149240493774e+03,3.058200000000000000e+04,1.339256500000000072e+00
1.877821635723114014e+03,3.058300000000000000e+04,1.339259399999999989e+00
1.877882307291030884e+03,3.058400000000000000e+04,1.339260899999999976e+00
1.877947764396667480e+03,3.058500000000000000e+04,1.339260700000000082e+00
1.878008627414703369e+03,3.058600000000000000e+04,1.339263300000000045e+00
1.878070153474807739e+03,3.058700000000000000e+04,1.339264699999999975e+00
1.878137692451477051e+03,3.058800000000000000e+04,1.339262699999999917e+00
1.878207410573959351e+03,3.058900000000000000e+04,1.339266999999999985e+00
1.878265069246292114e+03,3.059000000000000000e+04,1.339271199999999995e+00
1.878326959848403931e+03,3.059100000000000000e+04,1.339275599999999899e+00
1.878377558469772339e+03,3.059200000000000000e+04,1.339277100000000109e+00
1.878439328908920288e+03,3.059300000000000000e+04,1.339283299999999954e+00
1.878500753164291382e+03,3.059400000000000000e+04,1.339284900000000000e+00
1.878561576128005981e+03,3.059500000000000000e+04,1.339286399999999988e+00
1.878622582435607910e+03,3.059600000000000000e+04,1.339288199999999929e+00
1.878684100151062012e+03,3.059700000000000000e+04,1.339293300000000020e+00
1.878749623775482178e+03,3.059800000000000000e+04,1.339300699999999900e+00
1.878797374486923218e+03,3.059900000000000000e+04,1.339302299999999946e+00
1.878864894151687622e+03,3.060000000000000000e+04,1.339305100000000026e+00
1.878927674293518066e+03,3.060100000000000000e+04,1.339305100000000026e+00
1.878988843202590942e+03,3.060200000000000000e+04,1.339307999999999943e+00
1.879050050973892212e+03,3.060300000000000000e+04,1.339310999999999918e+00
1.879101722717285156e+03,3.060400000000000000e+04,1.339312800000000081e+00
1.879162749767303467e+03,3.060500000000000000e+04,1.339320300000000019e+00
1.879226783752441406e+03,3.060600000000000000e+04,1.339325199999999993e+00
1.879285250186920166e+03,3.060700000000000000e+04,1.339330799999999932e+00
1.879346920490264893e+03,3.060800000000000000e+04,1.339335200000000059e+00
1.879408110380172729e+03,3.060900000000000000e+04,1.339340299999999928e+00
1.879470082998275757e+03,3.061000000000000000e+04,1.339343600000000079e+00
1.879521572828292847e+03,3.061100000000000000e+04,1.339348500000000053e+00
1.879587232589721680e+03,3.061200000000000000e+04,1.339348100000000041e+00
1.879649827003479004e+03,3.061300000000000000e+04,1.339345299999999961e+00
1.879715701341629028e+03,3.061400000000000000e+04,1.339351399999999970e+00
1.879767212629318237e+03,3.061500000000000000e+04,1.339350999999999958e+00
1.879828906297683716e+03,3.061600000000000000e+04,1.339353599999999922e+00
1.879890096902847290e+03,3.061700000000000000e+04,1.339354300000000109e+00
1.879950781583786011e+03,3.061800000000000000e+04,1.339352300000000051e+00
1.880011647701263428e+03,3.061900000000000000e+04,1.339351799999999981e+00
1.880082356452941895e+03,3.062000000000000000e+04,1.339352799999999899e+00
1.880133173704147339e+03,3.062100000000000000e+04,1.339351900000000040e+00
1.880198393583297729e+03,3.062200000000000000e+04,1.339359200000000083e+00
1.880255563735961914e+03,3.062300000000000000e+04,1.339366300000000010e+00
1.880306326627731323e+03,3.062400000000000000e+04,1.339366199999999951e+00
1.880377235651016235e+03,3.062500000000000000e+04,1.339368200000000009e+00
1.880440335512161255e+03,3.062600000000000000e+04,1.339365799999999940e+00
1.880498701095581055e+03,3.062700000000000000e+04,1.339366599999999963e+00
1.880553754091262817e+03,3.062800000000000000e+04,1.339370200000000066e+00
1.880610837697982788e+03,3.062900000000000000e+04,1.339377000000000040e+00
1.880671570062637329e+03,3.063000000000000000e+04,1.339382499999999920e+00
1.880735140085220337e+03,3.063100000000000000e+04,1.339388000000000023e+00
1.880798802852630615e+03,3.063200000000000000e+04,1.339390499999999928e+00
1.880859434127807617e+03,3.063300000000000000e+04,1.339389799999999964e+00
1.880917453527450562e+03,3.063400000000000000e+04,1.339394399999999985e+00
1.880969899654388428e+03,3.063500000000000000e+04,1.339399900000000088e+00
1.881039023876190186e+03,3.063600000000000000e+04,1.339404000000000039e+00
1.881103980064392090e+03,3.063700000000000000e+04,1.339407299999999967e+00
1.881166070699691772e+03,3.063800000000000000e+04,1.339413600000000093e+00
1.881227123975753784e+03,3.063900000000000000e+04,1.339413699999999929e+00
1.881281235933303833e+03,3.064000000000000000e+04,1.339414399999999894e+00
1.881336292505264282e+03,3.064100000000000000e+04,1.339416500000000010e+00
1.881407430887222290e+03,3.064200000000000000e+04,1.339418800000000020e+00
1.881464242935180664e+03,3.064300000000000000e+04,1.339422899999999972e+00
1.881526419878005981e+03,3.064400000000000000e+04,1.339425800000000111e+00
1.881588491201400757e+03,3.064500000000000000e+04,1.339427200000000040e+00
1.881648332834243774e+03,3.064600000000000000e+04,1.339432399999999967e+00
1.881702433109283447e+03,3.064700000000000000e+04,1.339435099999999990e+00
1.881766170978546143e+03,3.064800000000000000e+04,1.339434999999999931e+00
1.881841249704360962e+03,3.064900000000000000e+04,1.339439199999999941e+00
1.881903136014938354e+03,3.065000000000000000e+04,1.339439599999999952e+00
1.881970131874084473e+03,3.065100000000000000e+04,1.339441499999999952e+00
1.882031778097152710e+03,3.065200000000000000e+04,1.339446300000000090e+00
1.882092423915863037e+03,3.065300000000000000e+04,1.339451500000000017e+00
1.882154597520828247e+03,3.065400000000000000e+04,1.339454300000000098e+00
1.882209965467453003e+03,3.065500000000000000e+04,1.339458599999999944e+00
1.882267880916595459e+03,3.065600000000000000e+04,1.339460199999999990e+00
1.882340778112411499e+03,3.065700000000000000e+04,1.339463000000000070e+00
1.882408000230789185e+03,3.065800000000000000e+04,1.339464999999999906e+00
1.882464843273162842e+03,3.065900000000000000e+04,1.339463999999999988e+00
1.882516095399856567e+03,3.066000000000000000e+04,1.339471400000000090e+00
1.882580026865005493e+03,3.066100000000000000e+04,1.339476099999999947e+00
1.882639985799789429e+03,3.066200000000000000e+04,1.339478699999999911e+00
1.882708345413208008e+03,3.066300000000000000e+04,1.339480800000000027e+00
1.882772404670715332e+03,3.066400000000000000e+04,1.339483999999999897e+00
1.882839026451110840e+03,3.066500000000000000e+04,1.339486100000000013e+00
1.882895376443862915e+03,3.066600000000000000e+04,1.339490599999999976e+00
1.882957346677780151e+03,3.066700000000000000e+04,1.339494799999999985e+00
1.883006873130798340e+03,3.066800000000000000e+04,1.339499299999999948e+00
1.883070457220077515e+03,3.066900000000000000e+04,1.339505900000000027e+00
1.883139493942260742e+03,3.067000000000000000e+04,1.339507000000000003e+00
1.883202777147293091e+03,3.067100000000000000e+04,1.339512000000000036e+00
1.883259167432785034e+03,3.067200000000000000e+04,1.339513799999999977e+00
1.883316658020019531e+03,3.067300000000000000e+04,1.339517000000000069e+00
1.883380897760391235e+03,3.067400000000000000e+04,1.339521799999999985e+00
1.883437490224838257e+03,3.067500000000000000e+04,1.339524200000000054e+00
1.883499381303787231e+03,3.067600000000000000e+04,1.339525499999999925e+00
1.883563806295394897e+03,3.067700000000000000e+04,1.339527200000000029e+00
1.883630380868911743e+03,3.067800000000000000e+04,1.339531199999999922e+00
1.883695399999618530e+03,3.067900000000000000e+04,1.339534500000000072e+00
1.883756311416625977e+03,3.068000000000000000e+04,1.339539100000000094e+00
1.883816223382949829e+03,3.068100000000000000e+04,1.339542100000000069e+00
1.883868690967559814e+03,3.068200000000000000e+04,1.339546499999999973e+00
1.883931039571762085e+03,3.068300000000000000e+04,1.339550500000000088e+00
1.883992133378982544e+03,3.068400000000000000e+04,1.339554499999999981e+00
1.884057165622711182e+03,3.068500000000000000e+04,1.339561000000000002e+00
1.884111927509307861e+03,3.068600000000000000e+04,1.339568799999999893e+00
1.884171895265579224e+03,3.068700000000000000e+04,1.339575399999999972e+00
1.884233775854110718e+03,3.068800000000000000e+04,1.339577900000000099e+00
1.884293631792068481e+03,3.068900000000000000e+04,1.339582999999999968e+00
1.884361238718032837e+03,3.069000000000000000e+04,1.339587000000000083e+00
1.884421418428421021e+03,3.069100000000000000e+04,1.339589399999999930e+00
1.884480215311050415e+03,3.069200000000000000e+04,1.339587800000000106e+00
1.884532223939895630e+03,3.069300000000000000e+04,1.339590000000000058e+00
1.884593188285827637e+03,3.069400000000000000e+04,1.339588999999999919e+00
1.884665722846984863e+03,3.069500000000000000e+04,1.339592899999999975e+00
1.884730427980422974e+03,3.069600000000000000e+04,1.339592399999999905e+00
1.884788942575454712e+03,3.069700000000000000e+04,1.339594799999999974e+00
1.884846692323684692e+03,3.069800000000000000e+04,1.339597399999999938e+00
1.884906947851181030e+03,3.069900000000000000e+04,1.339596100000000067e+00
1.884965200424194336e+03,3.070000000000000000e+04,1.339596400000000020e+00
1.885030752897262573e+03,3.070100000000000000e+04,1.339597200000000043e+00
1.885087695598602295e+03,3.070200000000000000e+04,1.339603199999999994e+00
1.885149544239044189e+03,3.070300000000000000e+04,1.339606599999999981e+00
1.885204316854476929e+03,3.070400000000000000e+04,1.339610799999999990e+00
1.885271945953369141e+03,3.070500000000000000e+04,1.339609000000000050e+00
1.885333496093750000e+03,3.070600000000000000e+04,1.339610699999999932e+00
1.885397718667984009e+03,3.070700000000000000e+04,1.339610900000000049e+00
1.885445993900299072e+03,3.070800000000000000e+04,1.339614199999999977e+00
1.885507760763168335e+03,3.070900000000000000e+04,1.339620299999999986e+00
1.885568623304367065e+03,3.071000000000000000e+04,1.339624900000000007e+00
1.885632040023803711e+03,3.071100000000000000e+04,1.339631199999999911e+00
1.885693284749984741e+03,3.071200000000000000e+04,1.339631699999999981e+00
1.885756010293960571e+03,3.071300000000000000e+04,1.339636499999999897e+00
1.885818329572677612e+03,3.071400000000000000e+04,1.339640799999999965e+00
1.885881287574768066e+03,3.071500000000000000e+04,1.339645200000000091e+00
1.885940623760223389e+03,3.071600000000000000e+04,1.339649000000000090e+00
1.886003800392150879e+03,3.071700000000000000e+04,1.339652800000000088e+00
1.886054569959640503e+03,3.071800000000000000e+04,1.339652999999999983e+00
1.886116303443908691e+03,3.071900000000000000e+04,1.339654600000000029e+00
1.886190452814102173e+03,3.072000000000000000e+04,1.339655199999999935e+00
1.886249333381652832e+03,3.072100000000000000e+04,1.339655500000000110e+00
1.886315195083618164e+03,3.072200000000000000e+04,1.339662300000000084e+00
1.886380947589874268e+03,3.072300000000000000e+04,1.339663300000000001e+00
1.886432477712631226e+03,3.072400000000000000e+04,1.339662600000000037e+00
1.886497147798538208e+03,3.072500000000000000e+04,1.339666800000000046e+00
1.886553972244262695e+03,3.072600000000000000e+04,1.339670700000000103e+00
1.886616304874420166e+03,3.072700000000000000e+04,1.339677199999999901e+00
1.886676031827926636e+03,3.072800000000000000e+04,1.339684700000000062e+00
1.886736999988555908e+03,3.072900000000000000e+04,1.339687899999999932e+00
1.886798441886901855e+03,3.073000000000000000e+04,1.339690499999999895e+00
1.886859616518020630e+03,3.073100000000000000e+04,1.339692600000000011e+00
1.886926141738891602e+03,3.073200000000000000e+04,1.339692600000000011e+00
1.886986334800720215e+03,3.073300000000000000e+04,1.339693199999999917e+00
1.887048102617263794e+03,3.073400000000000000e+04,1.339692899999999964e+00
1.887107233524322510e+03,3.073500000000000000e+04,1.339695099999999917e+00
1.887171479225158691e+03,3.073600000000000000e+04,1.339696900000000079e+00
1.887239404678344727e+03,3.073700000000000000e+04,1.339697899999999997e+00
1.887298029184341431e+03,3.073800000000000000e+04,1.339697700000000102e+00
1.887364935159683228e+03,3.073900000000000000e+04,1.339699999999999891e+00
1.887431250333786011e+03,3.074000000000000000e+04,1.339704199999999901e+00
1.887490510225296021e+03,3.074100000000000000e+04,1.339707500000000051e+00
1.887552105903625488e+03,3.074200000000000000e+04,1.339710799999999979e+00
1.887603088378906250e+03,3.074300000000000000e+04,1.339712999999999932e+00
1.887664497375488281e+03,3.074400000000000000e+04,1.339719499999999952e+00
1.887725860834121704e+03,3.074500000000000000e+04,1.339722899999999939e+00
1.887798122406005859e+03,3.074600000000000000e+04,1.339728299999999983e+00
1.887861458778381348e+03,3.074700000000000000e+04,1.339728299999999983e+00
1.887919449806213379e+03,3.074800000000000000e+04,1.339733000000000063e+00
1.887980971097946167e+03,3.074900000000000000e+04,1.339734200000000097e+00
1.888048467397689819e+03,3.075000000000000000e+04,1.339737699999999920e+00
1.888102918624877930e+03,3.075100000000000000e+04,1.339742900000000070e+00
1.888164318084716797e+03,3.075200000000000000e+04,1.339745699999999928e+00
1.888224856376647949e+03,3.075300000000000000e+04,1.339751600000000042e+00
1.888296924829483032e+03,3.075400000000000000e+04,1.339753999999999889e+00
1.888348428726196289e+03,3.075500000000000000e+04,1.339745799999999987e+00
1.888409839153289795e+03,3.075600000000000000e+04,1.339754799999999912e+00
1.888461274147033691e+03,3.075700000000000000e+04,1.339750999999999914e+00
1.888526025056838989e+03,3.075800000000000000e+04,1.339762399999999909e+00
1.888594057798385620e+03,3.075900000000000000e+04,1.339757199999999981e+00
1.888660766124725342e+03,3.076000000000000000e+04,1.339768599999999976e+00
1.888711277484893799e+03,3.076100000000000000e+04,1.339762899999999979e+00
1.888769824028015137e+03,3.076200000000000000e+04,1.339776499999999926e+00
1.888830616474151611e+03,3.076300000000000000e+04,1.339769299999999941e+00
